"corpus","utterance"
"tardif","what's that"
"tardif","is that a sandbox"
"tardif","she's playing in the sandbox"
"tardif","baby's xxx"
"tardif","look what's that"
"tardif","car"
"tardif","what's a car"
"tardif","red car"
"tardif","that's an umbrella"
"tardif","umbrella"
"tardif","that's at"
"tardif","what's that"
"tardif","that's a apple"
"tardif","say apple"
"tardif","what's"
"tardif","what"
"tardif","is"
"tardif","that's a bird"
"tardif","cluck cluck"
"tardif","well I think it goes tweet tweet"
"tardif","that one goes tweet tweet"
"tardif","that's a robin I think"
"tardif","and there's a kite"
"tardif","and a kite goes flying in the sky"
"tardif","no"
"tardif","huh what's that"
"tardif","woof woof"
"tardif","that's a doggie yeah"
"tardif","there's a hammer"
"tardif","doggie yeah"
"tardif","woof woof"
"tardif","huh there's"
"tardif","what's that"
"tardif","that's a coat"
"tardif","that's a coat and that's a tree"
"tardif","tree say tree"
"tardif","another coat"
"tardif","there's a teapot"
"tardif","dolly yeah dolly"
"tardif","huh there's a chair"
"tardif","and this is a mushroom"
"tardif","huh mushrooms"
"tardif","I don't know what those are"
"tardif","huh what's that"
"tardif","is that a jet"
"tardif","or is that a plane"
"tardif","jet"
"tardif","and there's a monkey"
"tardif","gorilla"
"tardif","and there's a motorcycle"
"tardif","and a pencil"
"tardif","motorcycle"
"tardif","motorcycles go vroom vroom vroom vroom"
"tardif","here how do you like that pencil"
"tardif","huh what's that"
"tardif","cow yes"
"tardif","how"
"tardif","how does a cow go"
"tardif","moo moo moo"
"tardif","say moo cow"
"tardif","that's a sailboat"
"tardif","sailboat"
"tardif","bugs"
"tardif","there's bugs"
"tardif","and that's a frog"
"tardif","ribbit ribbit froggies go ribbit"
"tardif","huh see that's a hat and mittens"
"tardif","that's a tractor"
"tardif","vroom vroom vroom"
"tardif","poch poch poch"
"tardif","that's how tractors go"
"tardif","uh look at that"
"tardif","whaddya want to look at"
"tardif","you wanna go back through"
"tardif","what do you see"
"tardif","froggie"
"tardif","ribbit ribbit"
"tardif","you wanna go back and look at some other ones"
"tardif","okay whaddya gonna do"
"tardif","here wanna go through again"
"tardif","huh what's that"
"tardif","is that car"
"tardif","that's a sandbox"
"tardif","he's playing in his sandbox yeah"
"tardif","huh"
"tardif","that's a dolly"
"tardif","oh that's a teapot"
"tardif","teapot"
"tardif","huh what's that"
"tardif","that's a lion"
"tardif","roar yeah"
"tardif","how's the doggie doin"
"tardif","woofwoof"
"tardif","that's a hammer"
"tardif","for hammering nails"
"tardif","huh what's that"
"tardif","that say that's a violin like Tiffy's"
"tardif","say Tiffiny's violin"
"tardif","mouse yes"
"tardif","bugs"
"tardif","yeah frog buggy"
"tardif","yeah"
"tardif","ribbit ribbit goes the frog"
"tardif","okay mama leave it alone"
"tardif","you can pick"
"tardif","you can pick"
"tardif","okay you can pick up the book"
"tardif","that's okay"
"tardif","what page do you want to look at"
"tardif","you wanna look in the mirror"
"tardif","is that what you're gonna do"
"tardif","oh we've got_to look at the book"
"tardif","look at the book"
"tardif","huh what's on that book"
"tardif","roar yeah that's a lion"
"tardif","what are those"
"tardif","daddy taught you to laugh like that didn't he"
"tardif","okay blow your nose"
"tardif","okay"
"tardif","hmm yeah"
"tardif","there let's look"
"tardif","let's look at this some more"
"tardif","no you don't want to look at the book anymore"
"tardif","are you tired of looking at the book"
"tardif","where was the page with the kitty cat on it"
"tardif","what the dinosaur"
"tardif","wanna look at the dinosaur"
"tardif","wanna look at the dinosaur"
"tardif","should mama tell you a story about the dinosaur"
"tardif","huh what's that"
"tardif","okay what's that"
"tardif","all done"
"tardif","all done mhm"
"tardif","you all done"
"tardif","okay"
"tardif","that's a dandelion"
"tardif","whaddya do with dandelions"
"tardif","whaddya do with dandelions"
"tardif","go"
"tardif","you blow yeah dandelions"
"tardif","and smell"
"tardif","you go"
"tardif","whaddya doing"
"tardif","hey"
"tardif","your hair yes"
"tardif","oh let's not let the book fall on the ground"
"tardif","you wanna turn it"
"tardif","you wanna open it"
"tardif","nope you want to leave it shut"
"tardif","yes that's the dolly"
"tardif","and an apple"
"tardif","and shoes"
"tardif","and a car"
"tardif","and bugs and carrots and mushrooms and lion"
"tardif","and a lion goes roar"
"tardif","and there's a chair"
"tardif","and there's a mouse"
"tardif","look at the mouse"
"tardif","you catch it you catch it"
"tardif","huh ah yeah you caught it"
"tardif","it's okay"
"tardif","yeah"
"tardif","momma gonna do it back"
"tardif","you ready to catch it"
"tardif","huh ah"
"tardif","oop oop oop oh he's comin towards you again"
"tardif","turn him around"
"tardif","turn him around"
"tardif","turn him around"
"tardif","see wherever his eyes go huh that's the way he goes"
"tardif","okay see where his eyes are"
"tardif","he's looking atcha"
"tardif","he's gonna come get you"
"tardif","ah"
"tardif","now turn him around"
"tardif","huh turn him around"
"tardif","can you turn him around"
"tardif","turn him around"
"tardif","turn him around"
"tardif","huh"
"tardif","oh ho there he went"
"tardif","okay okay"
"tardif","put it back on the table"
"tardif","turn him so his eyes look this way"
"tardif","there ya go"
"tardif","huh there he goes"
"tardif","yeah"
"tardif","okay what does this guy do"
"tardif","huh you want me"
"tardif","oh you like the froggie"
"tardif","should momma make the froggie go again"
"tardif","let's see what's this guy"
"tardif","huh look at him"
"tardif","that's a dinosaur huh"
"tardif","huh he's gonna get the froggie"
"tardif","he's gonna get the froggie"
"tardif","oh froggie move"
"tardif","oh is he scary"
"tardif","oh huh oh"
"tardif","I turned him off"
"tardif","I turned him off"
"tardif","you wanna feel him"
"tardif","feel him"
"tardif","don't wanna feel him"
"tardif","huh hi hi"
"tardif","hi hi"
"tardif","huh look he got a funny tongue"
"tardif","where's his eyes"
"tardif","where's his eyes"
"tardif","can you see his eyes"
"tardif","see there's his eyes"
"tardif","and he has a tail"
"tardif","he got a tail"
"tardif","yeah is that that laugh"
"tardif","whaddaya want"
"tardif","xxx"
"tardif","oh you don't like him do you"
"tardif","well we'll put him away"
"tardif","we'll put him away"
"tardif","let's see what do we have here"
"tardif","hello"
"tardif","it's for you"
"tardif","oh you wanna play with the new toys that you don't have already"
"tardif","let's see huh"
"tardif","nope"
"tardif","you want the telephone"
"tardif","can you get it out"
"tardif","there try try"
"tardif","huh yeah that's a pretty cool telephone"
"tardif","what do the buttons do"
"tardif","anything"
"tardif","yeah can you say hi"
"tardif","say"
"tardif","you wanna talk to mama"
"tardif","come talk to mama on that phone"
"tardif","I'll talk to you on this one"
"tardif","say hello"
"tardif","can you say hello"
"tardif","what did you do today"
"tardif","up up pick up the phone"
"tardif","pick up the phone"
"tardif","yeah"
"tardif","huh bless you"
"tardif","let's see here huh"
"tardif","look April"
"tardif","oh oh here look at these"
"tardif","huh look at this one"
"tardif","can you put it yeah put the dolly on the seat"
"tardif","yeah"
"tardif","oop yup"
"tardif","you have a phone something like this"
"tardif","but the buttons don't do anything though do they"
"tardif","huh huh huh huh huh huh"
"tardif","let's see what this thing does"
"tardif","this just sits right here like that"
"tardif","bless you"
"tardif","bless you"
"tardif","bless"
"tardif","whadda that do"
"tardif","huh that's a funny sound"
"tardif","what's this one do"
"tardif","push that down"
"tardif","use your whole hand"
"tardif","push it down"
"tardif","put it in"
"tardif","dododododo"
"tardif","huh"
"tardif","push"
"tardif","whole hand"
"tardif","use your whole hand"
"tardif","dododododododo"
"tardif","ope this one's gotta push down"
"tardif","so you wanna play some more"
"tardif","there ya go"
"tardif","bopbopbopbopbop"
"tardif","this"
"tardif","he"
"tardif","he"
"tardif","this"
"tardif","he"
"tardif","he"
"tardif","with"
"tardif","this old man came"
"tardif","ope ope ope"
"tardif","huh dodododododododododo"
"tardif","oh you wanna talk on the phone"
"tardif","dododododododo"
"tardif","hi"
"tardif","yes calling for April oh"
"tardif","wanna talk to April"
"tardif","say say hi"
"tardif","no okay you don't have_to say hi"
"tardif","dododododododo"
"tardif","you gonna dance"
"tardif","dodododeedee"
"tardif","you gonna dance with your dolly"
"tardif","dododododo"
"tardif","ah you got the bumble ball"
"tardif","that one has eyes"
"tardif","where are the eyes"
"tardif","whoa"
"tardif","xxx"
"tardif","huh xxx"
"tardif","oh he's gonna get away"
"tardif","he's gonna get away"
"tardif","ah"
"tardif","oh"
"tardif","haha you make noise"
"tardif","where's his eyes"
"tardif","ah oh he's bouncing all over the place"
"tardif","oh where's he goin"
"tardif","where's he goin"
"tardif","ah"
"tardif","you got"
"tardif","he's on the floor now"
"tardif","ah"
"tardif","oh"
"tardif","you got"
"tardif","xxx"
"tardif","hi"
"tardif","huh oh he's gonna get away"
"tardif","he's gonna get away"
"tardif","he's gonna get away"
"tardif","he's gonna get away"
"tardif","oh oh you got"
"tardif","oh"
"tardif","don't don't don't don't put that in your mouth like that sweetie"
"tardif","I know you like to"
"tardif","huh ah"
"tardif","oh"
"tardif","you like him then"
"tardif","oh ah"
"tardif","you got"
"tardif","oh"
"tardif","oh"
"tardif","oh stop"
"tardif","don't put that in your mouth sweetie"
"tardif","don't"
"tardif","thank"
"tardif","don't"
"tardif","dodododododo"
"tardif","here push this"
"tardif","can you push him up"
"tardif","huh what's that"
"tardif","puppy dog"
"tardif","that's a little chicky"
"tardif","here's"
"tardif","push it push it"
"tardif","bumbumbum"
"tardif","let's build up"
"tardif","what do you want"
"tardif","here here here"
"tardif","can we build it up"
"tardif","go"
"tardif","can you build it up"
"tardif","build it up"
"tardif","oop"
"tardif","where did it go"
"tardif","mama get it"
"tardif","here let's build it up"
"tardif","you wanna sit there"
"tardif","okay you can sit there"
"tardif","wanna move it back up"
"tardif","like this"
"tardif","there mama help"
"tardif","slide up"
"tardif","there ya go"
"tardif","oh let's build this up"
"tardif","do you know what to do with these"
"tardif","say we've never really played with these much did we"
"tardif","huh oops"
"tardif","that knocked over"
"tardif","wanna put more on top"
"tardif","you can put more here"
"tardif","yeah"
"tardif","you can do it"
"tardif","there ya go"
"tardif","can you put another on top there"
"tardif","oh"
"tardif","I don't know if it's going to work"
"tardif","here let mommy try"
"tardif","another one"
"tardif","you want another one"
"tardif","huh it's gonna fall"
"tardif","it's gonna fall"
"tardif","huh"
"tardif","you knocked over"
"tardif","knock"
"tardif","oh"
"tardif","uh oh it fell on the floor"
"tardif","are you gonna go get it"
"tardif","yeah you gonna pick it up"
"tardif","you're such a good girl"
"tardif","here"
"tardif","you wanna build a house"
"tardif","oops mama get that one"
"tardif","mama's got it"
"tardif","here let's build a house"
"tardif","uh oh let me pick it up"
"tardif","let's see"
"tardif","here let's put it up on stilts"
"tardif","yes"
"tardif","whaddya want to do sit it on top of there"
"tardif","go ahead set it on top of there"
"tardif","okay you can do anything you wanna do"
"tardif","here ya go"
"tardif","here oops oops oops oops"
"tardif","let's see"
"tardif","uh oh"
"tardif","you"
"tardif","you gonna pick it up"
"tardif","you want mama to go get it"
"tardif","okay we'll leave it down there then"
"tardif","okay we'll leave it down there"
"tardif","whaddya want"
"tardif","you wanna get"
"tardif","this is actually a chickie"
