"Corpus","Utterance"
"brent","you want your bat"
"brent","and there's a bowl"
"brent","here"
"brent","no you can't get in there"
"brent","Timmy no no"
"brent","you're gonna fall down and go boom"
"brent","no"
"brent","hmm"
"brent","hey"
"brent","now whatcha gonna do"
"brent","you're in the toy box"
"brent","what are you gonna do"
"brent","hmm"
"brent","I see what you did"
"brent","getting in"
"brent","no"
"brent","uhuh"
"brent","Timmy no no"
"brent","you're gonna hurt yourself"
"brent","now what are you gonna do"
"brent","are you getting out"
"brent","no"
"brent","why don't we stay in or out"
"brent","Timmy"
"brent","thank"
"brent","thank"
"brent","okay that's it"
"brent","no more in and out"
"brent","hey"
"brent","you can play with these toys but Mommy doesn't want you doing that"
"brent","my"
"brent","what is wrong today"
"brent","no more in and out"
"brent","I'm afraid you're gonna get hurt"
"brent","wanna go up and have a snack"
"brent","that's it"
"brent","what do you want"
"brent","to play with"
"brent","no"
"brent","hmm"
"brent","Mommy said no no"
"brent","are you sleepy"
"brent","mhm"
"brent","hey"
"brent","we're gonna go upstairs"
"brent","I don't know what's the matter Timmy"
"brent","hmm"
"brent","Mommy wants to hold you"
"brent","Mommy wants to hold you"
"brent","Mommy wants to hold you"
"brent","that's the problem"
"brent","that's the problem"
"brent","you're getting teethies up there"
"brent","getting teethies up there"
"brent","hmm"
"brent","hmm"
"brent","Mommy loves you"
"brent","and those teethies hurt"
"brent","lemme feel them"
"brent","lemme feel them"
"brent","can Mommy feel your toothies"
"brent","I think you're getting some new teethies up there aren't you"
"brent","hmm"
"brent","xxx yeah"
"brent","mhm"
"brent","those teethies hurt"
"brent","yeah"
"brent","Mommy knows"
"brent","well can I feel the other side"
"brent","hmm"
"brent","it's okay"
"brent","lemme put my finger back here okay"
"brent","hmm"
"brent","you wanna go in and get a drink"
"brent","let's go in and get a drink"
"brent","oh"
"brent","xxx xxx"
"brent","oh my"
"brent","you're just getting so many in there"
"brent","lemme feel"
"brent","xxx"
"brent","mhm"
"brent","lemme feel back here"
"brent","mhm"
"brent","okay"
"brent","go in and get a drink"
"brent","go in and get a drink"
"brent","hmm"
"brent","I know"
"brent","Mommy will get your drink"
"brent","and would you like something to chew on"
"brent","hi sweetie"
"brent","Mommy get your drink"
"brent","yeah"
"brent","buckle"
"brent","your buckle isn't it"
"brent","lemme get your drink"
"brent","Mommy get your drink"
"brent","do you wanna chew on this honey"
"brent","here"
"brent","chew on this"
"brent","with your teethies"
"brent","xxx you chewing it"
"brent","put it in your mouth"
"brent","does that feel good for your teethies"
"brent","yeah"
"brent","it's a big cookie"
"brent","mhm"
"brent","you can put it in your mouth"
"brent","you can put it in your mouth sweetie"
"brent","you can chew on it"
"brent","big cookie"
"brent","isn't it"
"brent","big cookie"
"brent","yeah"
"brent","xxx xxx"
"brent","you can chew on it"
"brent","yeah"
"brent","feel good on your teethies"
"brent","huh"
"brent","that's a clock isn't it"
"brent","clock"
"brent","yeah"
"brent","put it in your mouth and chew on it"
"brent","it feel good"
"brent","it feel good on your teeth"
"brent","what"
"brent","what"
"brent","cookie"
"brent","say big cookie"
"brent","big cookie"
"brent","mhm"
"brent","did that feel good"
"brent","yeah"
"brent","you making a mess"
"brent","that's okay"
"brent","we can make a mess"
"brent","chew it up"
"brent","your fingers dirty"
"brent","hmm"
"brent","cookie"
"brent","can you say cookie"
"brent","finish chewing what's in your mouth okay"
"brent","mhm"
"brent","whoops"
"brent","here xxx"
"brent","that's a big piece"
"brent","xxx you can take smaller pieces"
"brent","mhm"
"brent","want your drink"
"brent","you have a big piece in your mouth"
"brent","see"
"brent","open up your mouth"
"brent","say ah"
"brent","I knew you did"
"brent","you eat it"
"brent","thank"
"brent","I don't want it"
"brent","Timmy can eat it"
"brent","mhm"
"brent","you want some more juice"
"brent","you ready to get down"
"brent","down down down down"
"brent","down"
"brent","mhm"
"brent","that's yuckies"
"brent","and Mommy has to throw that water out"
"brent","yep"
"brent","where are you going"
"brent","what's that"
"brent","is that Mommy's game"
"brent","is that a game"
"brent","and Mommy's papers"
"brent","thank"
"brent","what"
"brent","that's the trash"
"brent","that's for the bath"
"brent","don't go in there please"
"brent","can you put that back"
"brent","huh"
"brent","come on in here"
"brent","can you come help Mommy"
"brent","come on"
"brent","Timothy Joseph"
"brent","Timothy Joseph"
"brent","no we don't touch that"
"brent","come here"
"brent","what"
"brent","they're Mommy's books"
"brent","mhm they're for Mommy"
"brent","thank"
"brent","is that Mommy's game"
"brent","say trash"
"brent","okay we're gonna go downstairs sweetheart"
"brent","do you want to go downstairs with Mom"
"brent","come on"
"brent","we're gonna go downstairs right now"
"brent","is that the phone up here"
"brent","is that the phone"
"brent","oh"
"brent","is the phone all the way up there"
"brent","up up up"
"brent","say up"
"brent","up"
"brent","up"
"brent","up"
"brent","up"
"brent","up"
"brent","do we need anything else in here"
"brent","think we have a bib downstairs for you"
"brent","do we have a bib"
"brent","the bib"
"brent","the bib"
"brent","the bib"
"brent","what's outside"
"brent","hmm"
"brent","we went out for a walk today didn't we"
"brent","hmm"
"brent","did we take a walk in your stroller"
"brent","yeah"
"brent","that's your stroller"
"brent","wanna get down"
"brent","hmm"
"brent","get down"
"brent","oh"
"brent","let Mommy"
"brent","what's that"
"brent","umbrella isn't it"
"brent","is that Mommy's umbrella"
"brent","hmm"
"brent","it's not raining though so we don't need an umbrella"
"brent","do we"
"brent","we don't need to use an umbrella"
"brent","that's outside"
"brent","mhm"
"brent","you can xxx"
"brent","oops"
"brent","we need to close that don't we"
"brent","we close that"
"brent","are you ready to eat lunch"
"brent","you wanna eat some lunch"
"brent","mm let's see what Mommy has for you to eat today"
"brent","hmm"
"brent","what does Mommy have for you to eat"
"brent","some chicken nugget"
"brent","come on"
"brent","oh I love you"
"brent","you ready to go up and sit in your high chair"
"brent","go over to your high chair"
"brent","wanna go over to your high chair"
"brent","did you bump your head"
"brent","huh"
"brent","where's your head"
"brent","did it go boom"
"brent","huh"
"brent","come on"
"brent","that Mommy's"
"brent","pack"
"brent","on Tim"
"brent","want some chicken nugget"
"brent","huh"
"brent","you want some juice first"
"brent","I have some juice for ya"
"brent","come on up"
"brent","let's sit in your high chair"
"brent","Mommy give you some juice"
"brent","a one"
"brent","a two"
"brent","a three"
"brent","yeah Mommy give you some juice"
"brent","let's buckle up"
"brent","are you thirsty"
"brent","what did you bump your head on"
"brent","hmm"
"brent","what did you bump your head on"
"brent","here's your juice"
"brent","say there you go"
"brent","a nugget"
"brent","want some chicken nugget"
"brent","chicken nugget"
"brent","and chew it up"
"brent","you gotta chew it up real hard"
"brent","mm"
"brent","chew it up"
"brent","that's good for Timmy"
"brent","yeah"
"brent","Timmy chew it up"
"brent","chew it"
"brent","chew it"
"brent","here's another piece"
"brent","xxx"
"brent","some spinach"
"brent","are you still chewing"
"brent","here's some spinach"
"brent","whoops"
"brent","did it go down here"
"brent","wait a sec"
"brent","where did it go"
"brent","where did it go"
"brent","where did it go"
"brent","where did it go"
"brent","where did it go"
"brent","huh"
"brent","Mommy coming"
"brent","mhm"
"brent","want some noodles"
"brent","here's some noodles"
"brent","chew it up"
"brent","here's another chicken"
"brent","want some fish"
"brent","fish"
"brent","want some fish"
"brent","lemme cut this in half"
"brent","here"
"brent","here's some fish"
"brent","mm"
"brent","you want some more"
"brent","want some more fish"
"brent","I'm gonna give you some noodles"
"brent","here's some spinach first"
"brent","here"
"brent","here's some spinach"
"brent","mm"
"brent","what's that"
"brent","is that the clock"
"brent","does it say it's two o'clock"
"brent","it's two o'clock"
"brent","two o'clock"
"brent","mhm"
"brent","here's some noodles"
"brent","you want a chicken"
"brent","there's a chicken"
"brent","is Mommy eating her lunch too"
"brent","hmm"
"brent","there's some fish"
"brent","fish fish fish"
"brent","get in your mouth"
"brent","here you go"
"brent","you blowing it"
"brent","hmm"
"brent","I don't think it's hot"
"brent","when you when it's hot you have_to blow it right"
"brent","when it's hot"
"brent","but if it's not hot we don't have_to blow it"
"brent","we can eat it"
"brent","then we eat it all up"
"brent","right"
"brent","did we eat it all up"
"brent","chew up your noodles"
"brent","here"
"brent","you want some drink"
"brent","some juice"
"brent","there's your juice"
"brent","what"
"brent","here's some chicken if you'd like it"
"brent","and fish"
"brent","xxx xxx"
"brent","here"
"brent","lemme put a bib on you"
"brent","thank"
"brent","can we eat it"
"brent","that's a boy"
"brent","say that's a boy"
"brent","mhm"
"brent","chew it up"
"brent","no we don't play"
"brent","hmm"
"brent","no"
"brent","we don't play with our food"
"brent","we eat our food"
"brent","how big is Timmy"
"brent","so big"
"brent","so big"
"brent","how big is Timmy"
"brent","so big"
"brent","huh"
"brent","can you say so big"
"brent","oops"
"brent","you got some spinach up here"
"brent","mhm"
"brent","so big"
"brent","mhm"
"brent","that what a chicken says"
"brent","mhm"
"brent","what is Timmy eating"
"brent","spinach"
"brent","what did Timmy eat the other day"
"brent","did Timmy eat pickles the other day"
"brent","pickles"
"brent","did you like pickles"
"brent","hmm"
"brent","pickles"
"brent","were they yummy"
"brent","mhm"
"brent","want a piece of fish"
"brent","are you singing a song"
"brent","what song are you singing"
"brent","oh that's a pretty song"
"brent","oh that's such a pretty song"
"brent","is that Old_macdonald"
"brent","Old_macdonald had a farm"
"brent","and on his farm he had some"
"brent","cows"
"brent","with a moo_moo here and a moo_moo there"
"brent","here a moo there a moo everywhere a moo_moo"
"brent","Old_macdonald had a farm"
"brent","how"
"brent","Old_macdonald had a farm"
"brent","and on his farm he had some"
"brent","sheep"
"brent","with a baa_baa here and a baa_baa there"
"brent","here a baa there a baa everywhere a baa_baa"
"brent","Old_macdonald had a farm"
"brent","what else did Old_macdonald have on his farm"
"brent","hmm"
"brent","did he have some piggies"
"brent","with an oink_oink here and an oink_oink there"
"brent","where's those piggies"
"brent","you have a piggy in your barn don't you"
"brent","did he have a rooster"
"brent","cock_a_doodle_doo"
"brent","what does that rooster say"
"brent","cock_a_doodle_doo"
"brent","cock_a_doodle_doo"
"brent","here you want a nugget"
"brent","here put it in your mouth"
"brent","and chew it up"
"brent","oh take a bite"
"brent","that's a boy"
"brent","take another bite"
"brent","oh that's a boy"
"brent","yeah"
"brent","you took a bite of chicken"
"brent","chicken nugget"
"brent","what"
"brent","what does a monkey say"
"brent","mhm"
"brent","is that Mommy's juice"
"brent","where's Timmy's juice"
"brent","oh I see it"
"brent","I see Timmy's juice"
"brent","you want some"
"brent","you eat some"
"brent","or drink some"
"brent","what's a matter"
