"Corpus","Utterance"
"brown","like band and bandaid"
"brown","band box"
"brown","bandage"
"brown","well pick the rubber bands up and put them in the bag"
"brown","he thinks it's a what"
"brown","well it is round like a ring"
"brown","no you can't play the game if you don't play the rubber bands back"
"brown","put them all in there"
"brown","so they won't be so stretched"
"brown","mhm"
"brown","I'll hold it while you put your down"
"brown","put this back first Adam"
"brown","d you like this"
"brown","no"
"brown","oh Paul"
"brown","no not lobster"
"brown","they're part of rabbit"
"brown","they're part of big rabbit"
"brown","well yes like lobsters"
"brown","but that's after the skin is off"
"brown","you Paul"
"brown","Adam go look on the bed and bring Paul one of your books"
"brown","I think there're some old books there that are all torn"
"brown","mhm"
"brown","now put this back in the bag Adam"
"brown","d you think Robin uses that"
"brown","yes since he's a big boy and goes to school"
"brown","what kind of school d you go to"
"brown","you don't learn how to count at nursery school"
"brown","you do"
"brown","can you count"
"brown","okay"
"brown","if you can count tell me how many I have up there"
"brown","don't step on the book honey"
"brown","these are what kind of people"
"brown","Eskimo"
"brown","would you like me to read"
"brown","I'd like to see it"
"brown","Paul would like to see it"
"brown","yes"
"brown","there's one in there under your bed"
"brown","you go this way"
"brown","because it's closer"
"brown","that's just right"
"brown","how can you tell it's going to stop"
"brown","you're going to do it"
"brown","hold back a little further"
"brown","good"
"brown","yes you did"
"brown","yes"
"brown","what's going up in the sky"
"brown","move your hand a little farther"
"brown","no Adam will do it this time and you may do it next time alright"
"brown","he couldn't do that could you Paul"
"brown","that's right"
"brown","you have_to wrap it around first"
"brown","good"
"brown","that pretty"
"brown","yes"
"brown","that was very good"
"brown","there it is"
"brown","no you tricked yourself"
"brown","you didn't know where it went"
"brown","like a snake"
"brown","it wobbles in like a snake"
"brown","I'll be right back"
"brown","yes"
"brown","wrap the gas in"
"brown","you did"
"brown","that was very good"
"brown","is it Paul's turn"
"brown","you look sleepy"
"brown","yes I see"
"brown","yes"
"brown","no I don't know what a grabby boat is"
"brown","please tell me"
"brown","a grabby boat is for shirts"
"brown","sweaters too"
"brown","will I find any blouses on the grabby boat"
"brown","any dresses"
"brown","any pants"
"brown","yes you are"
"brown","you can count"
"brown","can you read"
"brown","no Paul can't count either"
"brown","oh I'm sure Robin can read"
"brown","you and Robin are friends"
"brown","oh yes you can"
"brown","you're a big boy"
"brown","perhaps the shoelace got tangled that time"
"brown","it's your turn"
"brown","you have_to show me how to do it"
"brown","how d you do it"
"brown","what do I turn around"
"brown","what do I turn around"
"brown","this"
"brown","it won't turn"
"brown","like that"
"brown","well what do I pull"
"brown","oh"
"brown","oh thank big boy"
"brown","oh you scratched the record"
"brown","now are you gonna help me this time"
"brown","alright"
"brown","we'll let Paul"
"brown","why don't you let Paul do it"
"brown","alright Paulie we'll let Paul pull the string"
"brown","alright"
"brown","oh Paul"
"brown","look here it is"
"brown","poor little baby"
"brown","okay is it Paul's turn"
"brown","why don't you turn it now so he can see it"
"brown","he likes to see it turn"
"brown","no no don't kick him Paul"
"brown","no no dear"
"brown","whose house"
"brown","yes you are a big boy"
"brown","you have_to do what"
"brown","what happened"
"brown","you want to try this"
"brown","you don't know"
"brown","you don't remember"
"brown","that's it"
"brown","d you like that"
"brown","oh it's a ball when you turn it around"
"brown","alright"
"brown","oh you must think the bag has no bottom"
"brown","no no let him have that one dear"
"brown","has a what"
"brown","top and no bottom"
"brown","you need some paper first"
"brown","what can you use for paper"
"brown","no no those are Daddy's things"
"brown","why don't you use the newspaper there on the sewing machine"
"brown","that's a magazine"
"brown","are you ready for some water"
"brown","we don't have any different colors"
"brown","no no you put the water in here"
"brown","no because next time you want to use the paints they would be all ruined"
"brown","there's a cow"
"brown","why don't you paint the cow"
"brown","that's pretty Adam"
"brown","that's a pretty color"
"brown","no why"
"brown","can drink it what does that mean"
"brown","it makes what"
"brown","meals"
"brown","what's a meal"
"brown","yes I think it will dry"
"brown","alright"
"brown","what'll you cook"
"brown","what're you cooking"
"brown","I think you need to use the water out of there first and then you may use some more"
"brown","but it's already black"
"brown","so how can that make it black"
"brown","that's black"
"brown","mhm"
"brown","it's already black"
"brown","do I know what"
"brown","what tire d you see in the store"
"brown","why are you doing that"
"brown","but you just painted it"
"brown","you can't wash paint until it dries"
"brown","no because you've taken the paint off"
"brown","the paint's all on your hands"
"brown","no no don't put your fingers in it Adam"
"brown","have you finished here"
"brown","well then don't wash your hands until you've finished"
"brown","so you're all finished"
"brown","no you said you had finished"
"brown","no no"
"brown","this is Paul's"
"brown","but you want to wash your hands"
"brown","why did you wash your hands"
"brown","would you close that door please"
"brown","no so that"
"brown","so that we won't hear the noise from out there"
"brown","you paint with a paint brush"
"brown","why're doing that"
"brown","that's not finger paint"
"brown","that's water color"
"brown","use your brush honey"
"brown","yes for painting"
"brown","no it's not fingerpaint"
"brown","you're silly"
"brown","yes if you put it aside and let it dry"
"brown","yes I think he's a little tired"
"brown","he's feeling better"
"brown","maybe he's hungry"
"brown","oh you are"
"brown","don't do that"
"brown","just paint your truck now"
"brown","you just paint that"
"brown","you're cooking syrup"
"brown","what d you use that for"
"brown","why would your daddy kill a worm"
"brown","that was a rubber band that broke wasn't it"
"brown","that wasn't black"
"brown","that was brown"
"brown","no no"
"brown","a shower"
"brown","what would you use a shower for"
"brown","no no no"
"brown","you painted it"
"brown","now you have_to put it down and let it dry"
"brown","leave it in here Adam"
"brown","yes"
"brown","you leave it on there"
"brown","let it dry and then you may wash it off after your nap this afternoon"
"brown","no no no Adam"
"brown","well you just painted it"
"brown","why did you waste your paint"
"brown","but you painted it first"
"brown","until you wash it off"
"brown","you mean a fish net"
"brown","why not"
"brown","yes I like swordfish"
"brown","no I wouldn't like to catch a swordfish"
"brown","because I don't know that much about fishing"
"brown","you do"
"brown","well how would you keep the swordfish from sticking you in the eye"
"brown","well they do catch them"
"brown","do you hear Paul crying again"
"brown","yes"
"brown","I guess something is disturbing him"
"brown","it will dry very quickly if you just leave it there"
"brown","yes"
"brown","yes"
"brown","what"
"brown","well what are those supposed to be"
"brown","that's the windshield wiper"
"brown","what does the windshield wiper do"
"brown","oh that's the windshield wiper for paint"
"brown","oh it is"
"brown","ouch you hit my toe with that big power shovel"
"brown","is it safe to drive like that"
"brown","don't you have_to have your shovel in a special way"
"brown","can't you fold it up any more so that you won't hit another truck"
